,timestamp,relative_time,current_lr,top_1,top_5,val_time,train_loss,epoch,uid,model.arch,model.pretrained,resolution.min_res,resolution.max_res,resolution.end_ramp,resolution.start_ramp,data.train_dataset,data.val_dataset,data.num_workers,data.in_memory,lr.step_ratio,lr.step_length,lr.lr_schedule_type,lr.lr,lr.lr_peak_epoch,logging.folder,logging.log_level,validation.batch_size,validation.resolution,validation.lr_tta,training.eval_only,training.batch_size,training.optimizer,training.momentum,training.weight_decay,training.epochs,training.label_smoothing,training.distributed,training.use_blurpool,dist.world_size,dist.address,dist.port,delta
27,2022-01-17 23:02:51.508770560,1399.543365240097,1.186109868813357,0.5033800005912781,0.7561399936676021,3.513276100158691,2.740886211395263,27,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
28,2022-01-17 23:03:40.564732928,1448.599327802658,1.166342426952892,0.558200001716613,0.804700016975402,3.499080657958984,2.727913856506347,28,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
29,2022-01-17 23:04:29.565729792,1497.6003246307373,1.146574985092427,0.5155400037765501,0.7675200104713441,3.497300386428833,2.722073316574096,29,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
30,2022-01-17 23:05:18.495805184,1546.5304000377655,1.126807543231961,0.543039977550506,0.7953199744224541,3.478768110275268,2.702960968017578,30,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
31,2022-01-17 23:06:07.490691584,1595.525286436081,1.107040101371496,0.587759971618652,0.827480018138885,3.507146120071411,2.713005304336548,31,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
32,2022-01-17 23:06:56.544859648,1644.579454421997,1.087272659511031,0.5707600116729731,0.81954002380371,3.488431453704834,2.691009998321533,32,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
33,2022-01-17 23:07:45.498156800,1693.5327515602112,1.067505217650566,0.545799970626831,0.79553997516632,3.521493196487426,2.680602312088012,33,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
34,2022-01-17 23:08:34.554913536,1742.5895082950592,1.047737775790101,0.58977997303009,0.82941997051239,3.527415513992309,2.663416862487793,34,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
35,2022-01-17 23:09:23.517778688,1791.5523734092712,1.027970333929636,0.565859973430633,0.8145999908447261,3.5123226642608643,2.659177303314209,35,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
36,2022-01-17 23:10:12.573892096,1840.6084868907928,1.008202892069171,0.549260020256042,0.798219978809356,3.500784158706665,2.653951406478882,36,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
37,2022-01-17 23:11:01.599254016,1889.6338489055634,0.988435450208706,0.573780000209808,0.815540015697479,3.523889541625976,2.646011114120483,37,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
38,2022-01-17 23:11:50.677034240,1938.7116289138794,0.9686680083482411,0.534720003604888,0.7842000126838681,3.523814916610717,2.634820938110351,38,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
39,2022-01-17 23:12:39.785605376,1987.8202002048492,0.9489005664877751,0.5781199932098381,0.8246999979019161,3.514825344085693,2.619569778442383,39,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
40,2022-01-17 23:13:28.799813120,2036.8344078063965,0.9291331246273101,0.6203399896621701,0.8537999987602231,3.544871807098388,2.619161367416382,40,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
41,2022-01-17 23:14:17.860981248,2085.8955760002136,0.909365682766845,0.5839800238609311,0.8263000249862671,3.536128997802734,2.600415706634521,41,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
42,2022-01-17 23:15:06.985871104,2135.02046585083,0.8895982409063801,0.5565800070762631,0.801159977912902,3.511753320693969,2.592559576034546,42,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
43,2022-01-17 23:15:55.980014336,2184.0146090984344,0.8698307990459151,0.5764999985694881,0.8190199732780451,3.501083850860595,2.584212303161621,43,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
44,2022-01-17 23:16:45.186358016,2233.2209527492523,0.8500633571854501,0.6207000017166131,0.850380003452301,3.500033378601074,2.577399492263794,44,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
45,2022-01-17 23:17:34.194542080,2282.229136943817,0.830295915324985,0.5691400170326231,0.813160002231597,3.534276008605957,2.5676627159118652,45,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
46,2022-01-17 23:18:23.304373504,2331.3389682769775,0.81052847346452,0.5706800222396851,0.8154199719429011,3.491830110549926,2.563646554946899,46,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
47,2022-01-17 23:19:12.345677568,2380.3802723884583,0.7907610316040541,0.5850999951362611,0.824259996414184,3.529124498367309,2.541290044784546,47,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
48,2022-01-17 23:20:01.394893056,2429.4294879436493,0.7709935897435891,0.5903999805450441,0.828459978103637,3.5248770713806152,2.530221223831176,48,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
49,2022-01-17 23:20:50.317473536,2478.352068424225,0.751226147883124,0.60861998796463,0.8435199856758111,3.50870943069458,2.532053232192993,49,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
50,2022-01-17 23:21:39.588426496,2527.623021364212,0.731458706022659,0.605459988117218,0.842419981956481,3.5160574913024902,2.515155553817749,50,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
51,2022-01-17 23:22:28.556376320,2576.590970993042,0.7116912641621941,0.615800023078918,0.8468800187110901,3.523545980453491,2.504419088363647,51,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
52,2022-01-17 23:23:17.550878208,2625.585473060608,0.6919238223017291,0.620880007743835,0.852100014686584,3.522174119949341,2.490473747253418,52,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
53,2022-01-17 23:24:06.536500480,2674.571095228195,0.672156380441264,0.602479994297027,0.8405799865722651,3.5018470287323,2.481158494949341,53,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
54,2022-01-17 23:24:55.630076672,2723.664671421051,0.652388938580799,0.5999400019645691,0.8362399935722351,3.541110754013061,2.471828699111938,54,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
55,2022-01-17 23:25:44.700250880,2772.734845638275,0.6326214967203331,0.5877199769020081,0.8238999843597411,3.5208990573883048,2.456239700317383,55,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
56,2022-01-17 23:26:33.812779520,2821.847374200821,0.6128540548598681,0.6222599744796751,0.8501399755477901,3.51810359954834,2.449752330780029,56,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
57,2022-01-17 23:27:22.644782848,2870.679377555847,0.593086612999403,0.6509799957275391,0.8711000084877011,3.537897586822509,2.437555789947509,57,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
58,2022-01-17 23:28:11.820966144,2919.85556101799,0.573319171138938,0.6356400251388551,0.858219981193542,3.551244020462036,2.4193520545959473,58,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
59,2022-01-17 23:29:00.898851584,2968.933446407318,0.5535517292784731,0.6355599761009211,0.8603600263595581,3.543958902359009,2.41442060470581,59,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
60,2022-01-17 23:29:50.139819264,3018.174413919449,0.5337842874180081,0.641939997673034,0.865480005741119,3.523083925247192,2.40842318534851,60,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
61,2022-01-17 23:30:39.209635072,3067.2442297935486,0.514016845557543,0.62661999464035,0.8518800139427181,3.521605253219604,2.392055034637451,61,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
62,2022-01-17 23:31:28.177442048,3116.2120368480682,0.49424940369707804,0.6737400293350221,0.884819984436035,3.493393182754516,2.373053550720215,62,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
63,2022-01-17 23:32:17.075151616,3165.1097464561462,0.474481961836612,0.6625400185585021,0.875460028648376,3.511271238327026,2.359173774719238,63,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
64,2022-01-17 23:33:06.156116224,3214.1907110214233,0.45471451997614704,0.626999974250793,0.8507999777793881,3.497127056121826,2.351125001907348,64,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
65,2022-01-17 23:33:55.188054016,3263.222648859024,0.434947078115682,0.6277999877929681,0.8528400063514711,3.5045900344848633,2.337405204772949,65,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
66,2022-01-17 23:34:44.030602752,3312.065197467804,0.41517963625521703,0.636919975280761,0.859759986400604,3.523622274398803,2.321391105651855,66,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
67,2022-01-17 23:35:33.182396160,3361.2169909477234,0.395412194394752,0.673479974269866,0.8837000131607051,3.505886793136596,2.308171033859253,67,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
68,2022-01-17 23:36:22.290513920,3410.325108766556,0.37564475253428703,0.6827200055122371,0.8910199999809261,3.502967357635498,2.281855106353759,68,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
69,2022-01-17 23:37:11.311093760,3459.3456885814667,0.355877310673822,0.683000028133392,0.89191997051239,3.499449968338012,2.275903701782226,69,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
70,2022-01-17 23:38:00.399614720,3508.43420958519,0.336109868813357,0.661419987678527,0.8752200007438661,3.5140316486358643,2.249351024627685,70,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
71,2022-01-17 23:39:18.977787136,3587.0123817920685,0.316342426952892,0.6964399814605711,0.8988800048828121,3.517452955245971,2.205202341079712,71,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
72,2022-01-17 23:40:24.180218368,3652.214813232422,0.296574985092427,0.705940008163452,0.9037600159645081,3.514943122863769,2.178453922271728,72,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
73,2022-01-17 23:41:29.527367424,3717.5619621276855,0.276807543231961,0.691519975662231,0.8938000202178951,3.5060243606567383,2.160978317260742,73,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
74,2022-01-17 23:42:34.599621632,3782.6342163085938,0.257040101371496,0.717339992523193,0.911040008068084,3.485771179199218,2.148793935775757,74,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
75,2022-01-17 23:43:39.967152384,3848.0017471313477,0.23727265951103102,0.7271599769592281,0.9158800244331361,3.504940032958984,2.123519420623779,75,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
76,2022-01-17 23:44:45.167240960,3913.201835632324,0.21750521765056602,0.7301200032234191,0.9187600016593931,3.486987113952636,2.110644578933716,76,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
77,2022-01-17 23:45:50.511541504,3978.546136379242,0.19773777579010102,0.732159972190856,0.9179199934005731,3.509261846542358,2.083317995071411,77,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
78,2022-01-17 23:46:55.890266368,4043.9248611927032,0.17797033392963602,0.7358800172805781,0.9198799729347221,3.494173049926758,2.061404228210449,78,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
79,2022-01-17 23:48:01.176078080,4109.210672855377,0.15820289206917101,0.744019985198974,0.9221000075340271,3.523451089859009,2.03008222579956,79,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
80,2022-01-17 23:49:06.049238272,4174.083832979202,0.138435450208705,0.74098002910614,0.923879981040954,3.517327070236206,1.9984135627746582,80,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
